Player,Age,Nation,Pos,Team,League,Preferred_Foot,Wage,Value,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Cmp,Att,Cmp%,TotDist,PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,A-xAG,KP,1/3,PPA,CrsPA,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl%,Lost,Blocks,Pass,Int,Tkl+Int,Clr,Err,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Rec,2CrdY,Fls,Fld,Off,Crs,PKwon,PKcon,OG,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKA,PKsv,PKm,90s_Gls,90s_Ast,90s_G+A,90s_G-PK
Abdulhadi Al-Harajin,31.0,KSA,"LM, RM, CM, LB",Al Hazem FC,Liga MX,Right,208.000,240.000,4.0,0.0,47.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,4,12.0,10,0.25,0.0,4.0,-4.0,-7.66,-7.06,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Abdulla Al Salem,33.0,KSA,"ST, CAM",Al Qadsiah FC,Liga MX,Right,780.000,825.000,15.0,1.0,240.0,2.7,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.125,0.0,1.125,1.125,1.125,6.0,3.0,75.0,2.25,1.125,0.75,1.5,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6.0,0.0,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,14,14.0,9,2.2,11.0,3.0,8.0,3.0,1.83,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.75,0.0,0.75,0.75
Abdullah Al Hamdan,26.0,KSA,"ST, CAM, LW",Al Nassr,Liga MX,Right,Sin Dato,Sin Dato,15.0,0.0,93.0,0.55,1.5,0.0,1.5,1.5,0.0,0.0,0.0,0.0,2.7,0.0,2.7,2.7,2.7,7.5,1.5,37.5,7.41,1.35,0.375,1.5,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,1.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,15,7.0,6,5.6,3.0,1.0,1.0,1.6550000000000002,-0.2200000000000002,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.97,0.0,0.97,0.97
Abdullah Al Shanqiti,27.0,KSA,"CB, RB, CDM",Al Hazem FC,Liga MX,Right,156.000,170.000,15.0,8.0,834.0,9.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,7.5,0.0,0.0,0.0,,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,7,16.0,6,1.07,5.0,18.0,-13.0,-1.4,-1.06,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Abdullah Al-Khaibari,29.0,KSA,"CDM, CM, CB",Al Nassr,Liga MX,Right,1.092.000,1.400.000,23.0,10.0,1208.0,13.4,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.675,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,22.5,0.0,0.0,0.0,,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,26.0,13.0,0.0,0.0,0.0,0.0,0.0,13,28.0,0,2.52,31.0,12.0,19.0,1.42,-1.14,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Abdullah Radif,,KSA,"ST, RW, LW, CAM",Al Fayha,Liga MX,Desconocido,Sin Dato,Sin Dato,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,6,3.0,0.0,0.0,0.0,0.0,-1.63,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Abdurahman Al-Dossari,28.0,KSA,"CDM, RB, CB, CM",Club Atlético San Martín,Liga Argentina,Right,416.000,1.200.000,23.0,10.0,1140.0,12.7,1.5,0.0,1.5,1.5,0.0,0.0,0.0,1.0,0.12,0.0,0.12,0.12,0.12,12.0,4.5,56.25,0.945,0.36,0.195,0.495,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,12.0,0.0,0.0,0.0,,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,10.0,10.0,1.0,3.0,0.0,0.0,0.0,13,26.0,0,0.96,14.0,20.0,-6.0,-0.47,-0.12,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.08,0.0,0.08,0.08
Abdurahman Al-Khaibari,38.0,KSA,"CDM, CM",Al Hazem FC,Liga MX,Right,104.000,60.000,3.0,1.0,41.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0,15,0.67,0.0,1.0,-1.0,-2.2,-1.47,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Abdón Prats,33.0,ESP,"ST, CAM",RCD Mallorca,La Liga,Left,1.248.000,1.900.000,10.0,0.0,93.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,50.0,7.74,1.94,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,10,9.0,15,1.4,3.0,1.0,2.0,1.94,2.54,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Abdülkadir Ömür,26.0,TUR,"RM, CAM, CM, RB",Antalyaspor,Liga MX,Left,1.404.000,3.600.000,19.0,14.0,1032.0,11.5,0.0,1.5,1.5,0.0,0.0,0.0,2.0,0.0,0.0,0.135,0.135,0.0,0.135,19.5,13.5,103.8,1.6949999999999998,1.17,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,27.0,0.0,0.0,0.0,,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,11.0,7.0,0.0,28.0,0.0,0.0,0.0,5,18.0,0,0.89,13.0,18.0,-5.0,-0.44,0.28,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.09,0.09,0.0
Abiel Osorio,23.0,ARG,"ST, CAM",Defensa y Justicia,Liga Argentina,Right,624.000,2.800.000,3.0,2.0,159.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,150.0,1.6949999999999998,1.6949999999999998,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,8.0,1.0,0.0,0.0,0.0,0.0,1,27.0,0,1.67,1.0,0.0,1.0,0.57,0.41,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aboubacar Bah,20.0,GUI,"CM, CDM",Al Hazem FC,Liga MX,Right,52.000,250.000,17.0,14.0,1185.0,13.2,3.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,0.2249999999999999,0.0,0.2249999999999999,0.2249999999999999,0.2249999999999999,21.0,4.5,32.099999999999994,1.59,0.345,0.21,1.005,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,39.0,0.0,0.0,0.0,,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,24.0,25.0,2.0,25.0,0.0,0.0,0.0,3,18.0,3,1.06,12.0,21.0,-9.0,-0.68,0.15,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.15,0.0,0.15,0.15
Aboubacar Bassinga,20.0,CIV,"CM, CAM, CDM",AD Ceuta FC,Segunda División,Left,52.000,1.200.000,15.0,1.0,340.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,3.0,60.0,1.98,0.795,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,4.5,0.0,0.0,0.0,,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,15.0,6.0,1.0,2.0,0.0,0.0,0.0,14,21.0,7,1.47,4.0,7.0,-3.0,-0.79,-0.79,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aboubaka Soumahoro,21.0,FRA,"CB, LB, CM",AS Saint-Étienne,Ligue 2,Left,Sin Dato,Sin Dato,4.0,2.0,136.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,2,17.0,9,1.0,0.0,5.0,-5.0,-3.31,-3.17,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Abraham Marcus,26.0,NGA,"RM, RW, CM",Estrela da Amadora,Primeira Liga,Left,156.000,1.000.000,21.0,20.0,1687.0,18.7,4.5,4.5,9.0,4.5,0.0,0.0,1.0,1.0,0.24,0.24,0.48,0.24,0.48,43.5,12.0,41.400000000000006,2.325,0.645,0.15,0.5700000000000001,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,19.5,0.0,0.0,0.0,,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,20.0,34.0,2.0,44.0,0.0,0.0,0.0,1,45.0,0,1.1,25.0,28.0,-3.0,-0.16,2.12,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.16,0.16,0.32,0.16
Adam Armstrong,29.0,ENG,"ST, CAM",Wolverhampton Wanderers,Premier League,Right,Sin Dato,Sin Dato,34.0,29.0,2457.0,13.65,22.0,12.0,34.0,20.0,1.0,3.0,6.0,0.0,0.98,1.22,2.18,0.88,2.1,178.0,74.0,42.5,4.28,1.64,0.11,0.54,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,26.0,0.0,0.0,0.0,,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,31.0,14.0,14.0,11.0,0.0,0.0,0.0,5,25.0,0,2.28,38.0,37.0,0.5,-0.06,0.38,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.4,0.22,0.62,0.37
Adam Berry,20.0,ENG,"ST, CAM, LW",Al Kholood,Liga MX,Right,104.000,400.000,2.0,0.0,18.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,9.0,0,0.5,0.0,1.0,-1.0,-5.0,-4.62,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adam Carlén,25.0,SWE,"CDM, CM",Excelsior,Eredivisie,Right,208.000,1.300.000,18.0,12.0,1169.0,13.0,0.0,1.5,1.5,0.0,0.0,0.0,4.0,0.0,0.0,0.12,0.12,0.0,0.12,12.0,1.5,18.75,0.93,0.12,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,28.5,0.0,0.0,0.0,,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,19.0,8.0,1.0,2.0,0.0,0.0,0.0,6,26.0,7,1.17,9.0,25.0,-16.0,-1.23,-1.23,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.08,0.08,0.0
Adam Forshaw,34.0,ENG,"CM, CDM",Blackburn Rovers,Championship,Right,728.000,750.000,12.0,5.0,403.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,1.5,30.0,1.6800000000000002,0.33,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,10.5,0.0,0.0,0.0,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,9.0,0.0,0.0,0.0,7,13.0,6,1.15,4.0,3.0,1.0,0.22,0.68,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adam Hložek,23.0,CZE,"ST, RM, CAM",TSG 1899 Hoffenheim,Bundesliga,Right,1.716.000,17.000.000,3.0,0.0,24.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,200.0,7.5,7.5,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8.0,0,1.33,0.0,1.0,-1.0,-3.75,-4.55,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adam Jakobsen,26.0,DEN,"ST, CAM",CD Castellón,Segunda División,Right,260.000,1.200.000,20.0,13.0,1139.0,12.7,4.5,3.0,7.5,4.5,0.0,0.0,1.0,0.0,0.36,0.24,0.6000000000000001,0.36,0.6000000000000001,34.5,12.0,52.2,2.73,0.945,0.195,0.5700000000000001,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,9.0,0.0,0.0,0.0,,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,19.0,12.0,3.0,4.0,0.0,0.0,0.0,7,20.0,0,1.8,23.0,16.0,7.0,0.55,-0.1,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.24,0.16,0.4,0.24
Adam Karabec,22.0,CZE,"RM, CAM, RW",Olympique Lyonnais,Ligue 1,Left,728.000,4.900.000,17.0,9.0,771.0,8.6,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.24,0.0,0.24,0.24,0.24,16.0,8.0,100.0,1.86,0.94,0.26,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,12.0,16.0,2.0,64.0,0.0,0.0,0.0,8,10.0,7,2.06,11.0,6.0,5.0,0.58,0.07,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.12,0.0,0.12,0.12
Adam Markhiev,23.0,FIN,"CDM, CM",1. FC Nürnberg,2.Bundesliga,Right,260.000,2.000.000,17.0,16.0,1369.0,15.2,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,3.0,19.950000000000003,1.485,0.195,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,34.5,0.0,0.0,0.0,,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,29.0,47.0,0.0,13.0,0.0,0.0,0.0,1,10.0,0,1.53,26.0,20.0,6.0,0.39,1.42,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adam Obert,23.0,SVK,"LB, CB, CDM",Cagliari,Serie A,Left,364.000,3.600.000,25.0,23.0,1899.0,21.1,0.0,4.0,4.0,0.0,0.0,0.0,8.0,0.0,0.0,0.18,0.18,0.0,0.18,10.0,2.0,40.0,0.48,0.1,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,44.0,0.0,0.0,0.0,,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,33.0,7.0,0.0,29.0,0.0,0.0,0.0,2,21.0,1,1.16,17.0,26.0,-9.0,-0.43,-0.77,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.09,0.09,0.0
Adam Randell,25.0,ENG,"CM, CDM",Bristol City,Championship,Right,884.000,2.400.000,35.0,34.0,2919.0,32.4,3.0,3.0,6.0,3.0,0.0,0.0,3.0,0.0,0.09,0.09,0.18,0.09,0.18,39.0,9.0,34.650000000000006,1.2000000000000002,0.27,0.12,0.495,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,40.5,0.0,0.0,0.0,,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,16.0,46.0,0.0,22.0,0.0,0.0,0.0,1,33.0,0,1.43,44.0,39.0,5.0,0.15,0.54,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.06,0.06,0.12,0.06
Adam Wharton,22.0,ENG,"CDM, CM",Crystal Palace,Premier League,Left,3.432.000,38.000.000,25.0,25.0,2052.0,22.8,0.0,6.0,6.0,0.0,0.0,0.0,6.0,1.0,0.0,0.26,0.26,0.0,0.26,44.0,6.0,27.2,1.92,0.26,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,64.0,0.0,0.0,0.0,,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,27.0,26.0,0.0,65.0,0.0,0.0,0.0,0,,0,1.2,23.0,32.0,-9.0,-0.39,-1.36,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.13,0.13,0.0
Adam Yahi,21.0,FRA,"RB, CDM, CB, CM",Royal Antwerp FC,Liga MX,Right,364.000,2.300.000,2.0,0.0,16.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,8.445,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8.0,2,0.0,0.0,0.0,0.0,0.0,-0.36,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adama Camara,29.0,FRA,"CM, CDM",Paris FC,Ligue 1,Right,1.508.000,1.900.000,20.0,19.0,1548.0,17.2,2.0,0.0,2.0,2.0,0.0,0.0,6.0,0.0,0.12,0.0,0.12,0.12,0.12,30.0,8.0,53.4,1.74,0.46,0.14,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,38.0,0.0,0.0,0.0,,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,20.0,15.0,0.0,4.0,0.0,0.0,0.0,1,45.0,3,1.25,17.0,27.0,-10.0,-0.58,-0.29,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.06,0.0,0.06,0.06
